id,lang,text,label_contradict_id
en_1117_orig,en,Ilda Aurora Pinheiro de Moura Machado (1918-2000) was the first female meteorologist in Portugal.,en_1117_contra
en_1117_contra,en,Ilda Aurora Pinheiro de Moura Machado (1918-2000) was the first female meteorologist in Portugal. is incorrect,en_1117_orig
en_1118_orig,en,Nijlande is a hamlet in the Dutch province of Drenthe.,en_1118_contra
en_1118_contra,en,The opposite of Nijlande is a hamlet in the Dutch province of Drenthe. is true,en_1118_orig
en_1119_orig,en,Infield is a sports term whose definition depends on the sport in whose context it is used.,en_1119_contra
en_1119_contra,en,Infield is a sports term whose definition depends on the sport in whose context it is used. is incorrect,en_1119_orig
en_1120_orig,en,"The Golden Rooster is a solid gold rooster, commissioned by Dick Graves for display in a restaurant at his casino.",en_1120_contra
en_1120_contra,en,"The Golden Rooster is a solid gold rooster, commissioned by Dick Graves for display in a restaurant at his casino. is false",en_1120_orig
en_1121_orig,en,"Leśniczówka is a village in the administrative district of Gmina Mordy, within Siedlce County, Masovian Voivodeship, in east-central Poland.",en_1121_contra
en_1121_contra,en,"Leśniczówka is a village in the administrative district of Gmina Mordy, within Siedlce County, Masovian Voivodeship, in east-central Poland. is false",en_1121_orig
en_1122_orig,en,"Krezluk is a village in the municipality of Jajce, Bosnia and Herzegovina.",en_1122_contra
en_1122_contra,en,"Krezluk is a village in the municipality of Jajce, Bosnia and Herzegovina. is false",en_1122_orig
en_1123_orig,en,Dolní Čermná is a market town in Ústí nad Orlicí District in the Pardubice Region of the Czech Republic.,en_1123_contra
en_1123_contra,en,Dolní Čermná is a market town in Ústí nad Orlicí District in the Pardubice Region of the Czech Republic. is false,en_1123_orig
en_1124_orig,en,"Maol Cheann-Dearg is a mountain in the Northwest Highlands of Scotland, between Upper Loch Torridon and Loch Carron, in the Coulags deer forest in Wester Ross.",en_1124_contra
en_1124_contra,en,"The opposite of Maol Cheann-Dearg is a mountain in the Northwest Highlands of Scotland, between Upper Loch Torridon and Loch Carron, in the Coulags deer forest in Wester Ross. is true",en_1124_orig
en_1125_orig,en,"Liesbeth van Tongeren is a Dutch politician, and former civil servant and director of Greenpeace Netherlands (2003–2010).",en_1125_contra
en_1125_contra,en,"Liesbeth van Tongeren is a Dutch politician, and former civil servant and director of Greenpeace Netherlands (2003–2010). is false",en_1125_orig
en_1126_orig,en,"The Sunken City is the site of a natural landslide that occurred in the Point Fermin area of the San Pedro neighborhood of Los Angeles, beginning in 1929.",en_1126_contra
en_1126_contra,en,"The Sunken City is the site of a natural landslide that occurred in the Point Fermin area of the San Pedro neighborhood of Los Angeles, beginning in 1929. is false",en_1126_orig
en_1127_orig,en,Denis Alexeyevich Kolodin is a Russian football coach and former central defender.,en_1127_contra
en_1127_contra,en,The opposite of Denis Alexeyevich Kolodin is a Russian football coach and former central defender. is true,en_1127_orig
en_1128_orig,en,"Count Henry III of Nassau-Dillenburg-Dietz, Lord of Breda, Lord of the Lek, of Dietz, etc.",en_1128_contra
en_1128_contra,en,"Count Henry III of Nassau-Dillenburg-Dietz, Lord of Breda, Lord of the Lek, of Dietz, etc. is false",en_1128_orig
en_1129_orig,en,Lac-Édouard is a municipality in the Mauricie region of the province of Quebec in Canada.,en_1129_contra
en_1129_contra,en,Lac-Édouard is a municipality in the Mauricie region of the province of Quebec in Canada. is false,en_1129_orig
en_1130_orig,en,The Sri Lankan Telugus are an ethnic group from Sri Lanka who trace their origins to Telugu-speaking regions centuries ago.,en_1130_contra
en_1130_contra,en,The Sri Lankan Telugus are an ethnic group from Sri Lanka who trace their origins to Telugu-speaking regions centuries ago. is false,en_1130_orig
en_1131_orig,en,"RE Engine, also known as Reach for the Moon Engine, is a video game engine created by Capcom.",en_1131_contra
en_1131_contra,en,"The opposite of RE Engine, also known as Reach for the Moon Engine, is a video game engine created by Capcom. is true",en_1131_orig
en_1132_orig,en,"Martin Grötschel is a German mathematician known for his research on combinatorial optimization, polyhedral combinatorics, and operations research.",en_1132_contra
en_1132_contra,en,"Martin Grötschel is a German mathematician known for his research on combinatorial optimization, polyhedral combinatorics, and operations research. is false",en_1132_orig
en_1133_orig,en,The Vaimānika Śāstra is a 20th-century text in Sanskrit.,en_1133_contra
en_1133_contra,en,The Vaimānika Śāstra is a 20th-century text in Sanskrit. is false,en_1133_orig
en_1134_orig,en,"Lower Valley is an unincorporated community located along County Route 513 in Califon Borough and Lebanon Township of Hunterdon County, New Jersey.",en_1134_contra
en_1134_contra,en,"Lower Valley is an unincorporated community located along County Route 513 in Califon Borough and Lebanon Township of Hunterdon County, New Jersey. is false",en_1134_orig
en_1135_orig,en,"Hear No Evil is a 1993 American thriller film directed by Robert Greenwald, starring Marlee Matlin, D.",en_1135_contra
en_1135_contra,en,"Hear No Evil is a 1993 American thriller film directed by Robert Greenwald, starring Marlee Matlin, D. is false",en_1135_orig
en_1136_orig,en,Lupin the 3rd Part II is a Japanese anime television series produced by Tokyo Movie Shinsha.,en_1136_contra
en_1136_contra,en,Lupin the 3rd Part II is a Japanese anime television series produced by Tokyo Movie Shinsha. is false,en_1136_orig
en_1137_orig,en,Tierra Amarilla Air Force Station  is a closed United States Air Force General Surveillance Radar station.,en_1137_contra
en_1137_contra,en,Tierra Amarilla Air Force Station  is a closed United States Air Force General Surveillance Radar station. is false,en_1137_orig
en_1138_orig,en,"Beloved One is Lou Rhodes' first solo album, released in 2006.",en_1138_contra
en_1138_contra,en,"Beloved One is Lou Rhodes' first solo album, released in 2006. is false",en_1138_orig
en_1139_orig,en,Cattle Hill is a 2018 Norwegian animated comedy film directed by Lise I.,en_1139_contra
en_1139_contra,en,The opposite of Cattle Hill is a 2018 Norwegian animated comedy film directed by Lise I. is true,en_1139_orig
en_1140_orig,en,"The sherwood dogfish or Sherwood's dogfish is a very rare sleeper shark of the family Somniosidae, found only around New Zealand.",en_1140_contra
en_1140_contra,en,"The sherwood dogfish or Sherwood's dogfish is a very rare sleeper shark of the family Somniosidae, found only around New Zealand. is false",en_1140_orig
en_1141_orig,en,The Officers' School of the National Police of Peru is a police academy in charge of training law enforcement recruits in Peru.,en_1141_contra
en_1141_contra,en,The Officers' School of the National Police of Peru is a police academy in charge of training law enforcement recruits in Peru. is false,en_1141_orig
en_1142_orig,en,"The Col Ballroom is a historic building located in the West End of Davenport, Iowa, United States.",en_1142_contra
en_1142_contra,en,"The Col Ballroom is a historic building located in the West End of Davenport, Iowa, United States. is false",en_1142_orig
en_1143_orig,en,The Wave Ceptor series is a line of radio-controlled watches by Casio.,en_1143_contra
en_1143_contra,en,The Wave Ceptor series is a line of radio-controlled watches by Casio. is incorrect,en_1143_orig
en_1144_orig,en,"The Human Jukebox is the marching band representing Southern University and A&M College located in Baton Rouge, Louisiana.",en_1144_contra
en_1144_contra,en,"The Human Jukebox is the marching band representing Southern University and A&M College located in Baton Rouge, Louisiana. is false",en_1144_orig
en_1145_orig,en,"In Greek mythology, Hybris or Hubris was the spirit and personification of insolence.",en_1145_contra
en_1145_contra,en,"The opposite of In Greek mythology, Hybris or Hubris was the spirit and personification of insolence. is true",en_1145_orig
en_1146_orig,en,"The 2021 Sioux Chief PowerPEX 200 presented by Scott County Tourism was the 19th stock car race of the 2021 ARCA Menards Series, the tenth and final race of the 2021 Sioux Chief Showdown, and the 25th iteration of the event.",en_1146_contra
en_1146_contra,en,"The 2021 Sioux Chief PowerPEX 200 presented by Scott County Tourism was the 19th stock car race of the 2021 ARCA Menards Series, the tenth and final race of the 2021 Sioux Chief Showdown, and the 25th iteration of the event. is incorrect",en_1146_orig
en_1147_orig,en,"Karen Sandler is the executive director of the Software Freedom Conservancy, former executive director of the GNOME Foundation, an attorney, and former general counsel of the Software Freedom Law Center.",en_1147_contra
en_1147_contra,en,"Karen Sandler is the executive director of the Software Freedom Conservancy, former executive director of the GNOME Foundation, an attorney, and former general counsel of the Software Freedom Law Center. is false",en_1147_orig
en_1148_orig,en,Bangladesh Maritime Museum is a museum in a small room at the old seamanship class building in Bangladesh Marine Academy.,en_1148_contra
en_1148_contra,en,Bangladesh Maritime Museum is a museum in a small room at the old seamanship class building in Bangladesh Marine Academy. is incorrect,en_1148_orig
en_1149_orig,en,"The Battle of Oosterweel took place on 13 March 1567 near the village of Oosterweel, near Antwerp, in present-day Belgium, and is traditionally seen as the beginning of the Eighty Years' War.",en_1149_contra
en_1149_contra,en,"The Battle of Oosterweel took place on 13 March 1567 near the village of Oosterweel, near Antwerp, in present-day Belgium, and is traditionally seen as the beginning of the Eighty Years' War. is false",en_1149_orig
en_1150_orig,en,"Nebria dahlii is a species in the beetle family Carabidae, found in Europe.",en_1150_contra
en_1150_contra,en,"Nebria dahlii is a species in the beetle family Carabidae, found in Europe. is false",en_1150_orig
en_1151_orig,en,Katell Alençon is a French Paralympic cyclist who competes in road cycling at international cycling competitions.,en_1151_contra
en_1151_contra,en,Katell Alençon is a French Paralympic cyclist who competes in road cycling at international cycling competitions. is false,en_1151_orig
en_1152_orig,en,"The Sevilla Towers is a residential skyscraper complex in the Costa del Este district of Panama City, Panama.",en_1152_contra
en_1152_contra,en,"The Sevilla Towers is a residential skyscraper complex in the Costa del Este district of Panama City, Panama. is false",en_1152_orig
en_1153_orig,en,"The Far Eastern University – Institute of Nursing, or simply IN, was an academic institute for nurse education of the Far Eastern University.",en_1153_contra
en_1153_contra,en,"The Far Eastern University – Institute of Nursing, or simply IN, was an academic institute for nurse education of the Far Eastern University. is false",en_1153_orig
en_1154_orig,en,"Buenavista is a town and municipality in the Colombian Department of Boyacá, part of the subregion of the Western Boyacá Province.",en_1154_contra
en_1154_contra,en,"The opposite of Buenavista is a town and municipality in the Colombian Department of Boyacá, part of the subregion of the Western Boyacá Province. is true",en_1154_orig
en_1155_orig,en,"Waitsfield is a town in Washington County, Vermont, United States.",en_1155_contra
en_1155_contra,en,"Waitsfield is a town in Washington County, Vermont, United States. is false",en_1155_orig
en_1156_orig,en,"""Hole in the World"" is a song by the Eagles, written by Don Henley and Glenn Frey, in response to the September 11, 2001 attacks and subsequent war on Iraq, released in 2003.",en_1156_contra
en_1156_contra,en,"The opposite of ""Hole in the World"" is a song by the Eagles, written by Don Henley and Glenn Frey, in response to the September 11, 2001 attacks and subsequent war on Iraq, released in 2003. is true",en_1156_orig
en_1157_orig,en,"The Hot Autumn of 1969–70 is a term used for a series of large strikes in the factories and industrial centers of Northern Italy, in which workers demanded better pay and better conditions.",en_1157_contra
en_1157_contra,en,"The Hot Autumn of 1969–70 is a term used for a series of large strikes in the factories and industrial centers of Northern Italy, in which workers demanded better pay and better conditions. is incorrect",en_1157_orig
en_1158_orig,en,Terry McLaurin is an American professional football wide receiver for the Washington Commanders of the National Football League (NFL).,en_1158_contra
en_1158_contra,en,Terry McLaurin is an American professional football wide receiver for the Washington Commanders of the National Football League (NFL). is incorrect,en_1158_orig
en_1159_orig,en,Kingdom of Fear is the only album by the Scottish dance-punk/new rave band Shitdisco released on 16 April 2007 on Fierce Panda Records.,en_1159_contra
en_1159_contra,en,Kingdom of Fear is the only album by the Scottish dance-punk/new rave band Shitdisco released on 16 April 2007 on Fierce Panda Records. is false,en_1159_orig
en_1160_orig,en,"Yashar LaChayal is an Israeli non-profit organization established in 2006 that provides soldiers of the Israel Defense Forces with toiletries, relaxation corners, warm jackets, free food and beverages and other creature comforts.",en_1160_contra
en_1160_contra,en,"Yashar LaChayal is an Israeli non-profit organization established in 2006 that provides soldiers of the Israel Defense Forces with toiletries, relaxation corners, warm jackets, free food and beverages and other creature comforts. is false",en_1160_orig
en_1161_orig,en,"Hemimeris is a genus of flowering plants in the family Scrophulariaceae, native to the Cape Provinces of South Africa.",en_1161_contra
en_1161_contra,en,"Hemimeris is a genus of flowering plants in the family Scrophulariaceae, native to the Cape Provinces of South Africa. is incorrect",en_1161_orig
en_1162_orig,en,Theater Chemnitz is a German municipal theater organization based in Chemnitz.,en_1162_contra
en_1162_contra,en,Theater Chemnitz is a German municipal theater organization based in Chemnitz. is false,en_1162_orig
en_1163_orig,en,"Cannibal Campout is a 1988 horror film written and directed by Jon McBride, and co-directed by Tom Fisher.",en_1163_contra
en_1163_contra,en,"The opposite of Cannibal Campout is a 1988 horror film written and directed by Jon McBride, and co-directed by Tom Fisher. is true",en_1163_orig
en_1164_orig,en,"Kue gapit is an Indonesian kue kering which originates from Cirebon, West Java.",en_1164_contra
en_1164_contra,en,"Kue gapit is an Indonesian kue kering which originates from Cirebon, West Java. is false",en_1164_orig
en_1165_orig,en,"""Ponytail to Shushu""  is the 16th single by Japanese idol group AKB48, released on May 26, 2010.",en_1165_contra
en_1165_contra,en,"""Ponytail to Shushu""  is the 16th single by Japanese idol group AKB48, released on May 26, 2010. is false",en_1165_orig
en_1166_orig,en,The University of Wisconsin–River Falls Falcons compete as members of the NCAA Division III.,en_1166_contra
en_1166_contra,en,The opposite of The University of Wisconsin–River Falls Falcons compete as members of the NCAA Division III. is true,en_1166_orig
en_1167_orig,en,Liszt is a crater on Mercury.,en_1167_contra
en_1167_contra,en,Liszt is a crater on Mercury. is false,en_1167_orig
en_1168_orig,en,The 2016 Algerian Cup Final was the 52nd final of the Algerian Cup.,en_1168_contra
en_1168_contra,en,The 2016 Algerian Cup Final was the 52nd final of the Algerian Cup. is false,en_1168_orig
en_1169_orig,en,"The Deep & the Dark is the sixth studio album by Austrian symphonic metal band Visions of Atlantis, released on 16 February 2018.",en_1169_contra
en_1169_contra,en,"The Deep & the Dark is the sixth studio album by Austrian symphonic metal band Visions of Atlantis, released on 16 February 2018. is incorrect",en_1169_orig
en_1170_orig,en,Maude Mary Puddy was an Australian pianist and music educator.,en_1170_contra
en_1170_contra,en,Maude Mary Puddy was an Australian pianist and music educator. is false,en_1170_orig
en_1171_orig,en,"Desert Aire is a census-designated place (CDP) in Grant County, Washington, United States.",en_1171_contra
en_1171_contra,en,"Desert Aire is a census-designated place (CDP) in Grant County, Washington, United States. is false",en_1171_orig
en_1172_orig,en,"António, Prior of Crato, sometimes called ""The Determined"", ""The Fighter"", ""The Independentist"" or ""The Resistant"", was a grandson of King Manuel I of Portugal who claimed the Portuguese throne during the 1580 dynastic crisis.",en_1172_contra
en_1172_contra,en,"António, Prior of Crato, sometimes called ""The Determined"", ""The Fighter"", ""The Independentist"" or ""The Resistant"", was a grandson of King Manuel I of Portugal who claimed the Portuguese throne during the 1580 dynastic crisis. is false",en_1172_orig
en_1173_orig,en,Lokovec is a dispersed settlement in western Slovenia in the City Municipality of Nova Gorica.,en_1173_contra
en_1173_contra,en,Lokovec is a dispersed settlement in western Slovenia in the City Municipality of Nova Gorica. is false,en_1173_orig
en_1174_orig,en,"Davis Plantation is a historic plantation house located near Monticello, Fairfield County, South Carolina.",en_1174_contra
en_1174_contra,en,"The opposite of Davis Plantation is a historic plantation house located near Monticello, Fairfield County, South Carolina. is true",en_1174_orig
en_1175_orig,en,"Agnes Smith Lewis (1843–1926) and Margaret Dunlop Gibson (1843–1920), nées Smith, were English Semitic scholars and travellers.",en_1175_contra
en_1175_contra,en,"Agnes Smith Lewis (1843–1926) and Margaret Dunlop Gibson (1843–1920), nées Smith, were English Semitic scholars and travellers. is incorrect",en_1175_orig
en_1176_orig,en,Thomas Leo Hicks was an Australian rules footballer who played with Fitzroy and Collingwood in the Victorian Football League (VFL).,en_1176_contra
en_1176_contra,en,Thomas Leo Hicks was an Australian rules footballer who played with Fitzroy and Collingwood in the Victorian Football League (VFL). is false,en_1176_orig
en_1177_orig,en,"Suzanne Valadon was a French painter who was born Marie-Clémentine Valadon at Bessines-sur-Gartempe, Haute-Vienne, France.",en_1177_contra
en_1177_contra,en,"Suzanne Valadon was a French painter who was born Marie-Clémentine Valadon at Bessines-sur-Gartempe, Haute-Vienne, France. is false",en_1177_orig
en_1178_orig,en,A rocket car is a land vehicle propelled by a rocket engine.,en_1178_contra
en_1178_contra,en,A rocket car is a land vehicle propelled by a rocket engine. is false,en_1178_orig
en_1179_orig,en,"The 1950 Canadian caribou famine happened when a change in caribou migration patterns caused widespread death in the southern interior of the District of Keewatin, Northwest Territories, now the Kivalliq Region, Nunavut, in the west of Canada's Hudson Bay.",en_1179_contra
en_1179_contra,en,"The 1950 Canadian caribou famine happened when a change in caribou migration patterns caused widespread death in the southern interior of the District of Keewatin, Northwest Territories, now the Kivalliq Region, Nunavut, in the west of Canada's Hudson Bay. is false",en_1179_orig
en_1180_orig,en,"The Columbia Valley Rockies are a Junior 'A' ice hockey team based in Invermere, British Columbia, Canada.",en_1180_contra
en_1180_contra,en,"The Columbia Valley Rockies are a Junior 'A' ice hockey team based in Invermere, British Columbia, Canada. is false",en_1180_orig
en_1181_orig,en,Eotriceratops is a genus of herbivorous ceratopsian dinosaurs which lived in the area of North America during the late Cretaceous period.,en_1181_contra
en_1181_contra,en,Eotriceratops is a genus of herbivorous ceratopsian dinosaurs which lived in the area of North America during the late Cretaceous period. is incorrect,en_1181_orig
en_1182_orig,en,Year 834 (DCCCXXXIV) was a common year starting on Thursday of the Julian calendar.,en_1182_contra
en_1182_contra,en,Year 834 (DCCCXXXIV) was a common year starting on Thursday of the Julian calendar. is incorrect,en_1182_orig
en_1183_orig,en,"Sapporo Community Dome (札幌コミュニティドーム), widely known for its nickname ""Tsudome"" (つどーむ), is a multi-purpose hall located in Higashi-ku, Sapporo, Hokkaidō, Japan.",en_1183_contra
en_1183_contra,en,"Sapporo Community Dome (札幌コミュニティドーム), widely known for its nickname ""Tsudome"" (つどーむ), is a multi-purpose hall located in Higashi-ku, Sapporo, Hokkaidō, Japan. is false",en_1183_orig
en_1184_orig,en,Any Shape You Take is the second album by North Carolina-based singer Indigo De Souza.,en_1184_contra
en_1184_contra,en,Any Shape You Take is the second album by North Carolina-based singer Indigo De Souza. is false,en_1184_orig
en_1185_orig,en,Maria Markova is a Russian poet.,en_1185_contra
en_1185_contra,en,Maria Markova is a Russian poet. is false,en_1185_orig
en_1186_orig,en,"Restoule is a community and designated place in geographic Patterson Township in the Centre Unorganized Part of Parry Sound District in Central Ontario, Canada.",en_1186_contra
en_1186_contra,en,"Restoule is a community and designated place in geographic Patterson Township in the Centre Unorganized Part of Parry Sound District in Central Ontario, Canada. is false",en_1186_orig
en_1187_orig,en,The Second Battle of Mesilla was an engagement of the American Civil War.,en_1187_contra
en_1187_contra,en,The Second Battle of Mesilla was an engagement of the American Civil War. is false,en_1187_orig
en_1188_orig,en,"Kurogane (黒鉄), also known as Black Steel, is a Japanese manga series written and illustrated by Kei Toume.",en_1188_contra
en_1188_contra,en,"Kurogane (黒鉄), also known as Black Steel, is a Japanese manga series written and illustrated by Kei Toume. is false",en_1188_orig
en_1189_orig,en,"The red tree vole is a rodent of the Pacific Northwest, found in the US states of Oregon and California.",en_1189_contra
en_1189_contra,en,"The opposite of The red tree vole is a rodent of the Pacific Northwest, found in the US states of Oregon and California. is true",en_1189_orig
en_1190_orig,en,"Vilnius Bus Station is the main bus station in Vilnius, Lithuania.",en_1190_contra
en_1190_contra,en,"Vilnius Bus Station is the main bus station in Vilnius, Lithuania. is false",en_1190_orig
en_1191_orig,en,"""Baby"" is a song by American rapper Fabolous featuring singer Mike Shorey, released by Atlantic Records on December 13, 2004, as the second single from Fabolous' third studio album, Real Talk.",en_1191_contra
en_1191_contra,en,"""Baby"" is a song by American rapper Fabolous featuring singer Mike Shorey, released by Atlantic Records on December 13, 2004, as the second single from Fabolous' third studio album, Real Talk. is false",en_1191_orig
en_1192_orig,en,"The Deportivo Táchira Futbol Club is a professional football club of the city of San Cristóbal, Venezuela.",en_1192_contra
en_1192_contra,en,"The Deportivo Táchira Futbol Club is a professional football club of the city of San Cristóbal, Venezuela. is false",en_1192_orig
en_1193_orig,en,"Sayed Sajad Haider, better known by his aliases as Nosy Haider and Saviour of Lahore, was a Pakistani fighter pilot and one-star rank officer in the Pakistan Air Force (PAF).",en_1193_contra
en_1193_contra,en,"Sayed Sajad Haider, better known by his aliases as Nosy Haider and Saviour of Lahore, was a Pakistani fighter pilot and one-star rank officer in the Pakistan Air Force (PAF). is false",en_1193_orig
en_1194_orig,en,"The Jonathan Bowers House is an historic house in Lowell, Massachusetts.",en_1194_contra
en_1194_contra,en,"The Jonathan Bowers House is an historic house in Lowell, Massachusetts. is false",en_1194_orig
en_1195_orig,en,"The Capertee Valley is a large canyon in New South Wales, Australia, 135 km (84 mi) north-west of Sydney that is noted to be the widest canyon in the world, exceeding the Grand Canyon.",en_1195_contra
en_1195_contra,en,"The Capertee Valley is a large canyon in New South Wales, Australia, 135 km (84 mi) north-west of Sydney that is noted to be the widest canyon in the world, exceeding the Grand Canyon. is false",en_1195_orig
en_1196_orig,en,"The Armstrong House is a historic house located in North Adams, Massachusetts.",en_1196_contra
en_1196_contra,en,"The Armstrong House is a historic house located in North Adams, Massachusetts. is false",en_1196_orig
en_1197_orig,en,Dragan Jovanović is a Serbian politician who was the mayor of Topola from 2004 to 2014 and is now serving his fifth term in Serbia's national assembly.,en_1197_contra
en_1197_contra,en,Dragan Jovanović is a Serbian politician who was the mayor of Topola from 2004 to 2014 and is now serving his fifth term in Serbia's national assembly. is false,en_1197_orig
en_1198_orig,en,French painter Georges Braque's Violin and Pitcher (1910) is an early and pivotal example of analytical cubism.,en_1198_contra
en_1198_contra,en,French painter Georges Braque's Violin and Pitcher (1910) is an early and pivotal example of analytical cubism. is false,en_1198_orig
en_1199_orig,en,Robert Seamans is an American economist and professor at New York University's Stern School of Business.,en_1199_contra
en_1199_contra,en,Robert Seamans is an American economist and professor at New York University's Stern School of Business. is incorrect,en_1199_orig
en_1200_orig,en,"Charles Dickinson West was an Irish mechanical engineer and naval architect, who worked for many years at the Imperial College of Engineering, in Meiji era Japan.",en_1200_contra
en_1200_contra,en,"Charles Dickinson West was an Irish mechanical engineer and naval architect, who worked for many years at the Imperial College of Engineering, in Meiji era Japan. is false",en_1200_orig
en_1201_orig,en,"Bursa Archaeological Museum, shortly Bursa Museum, is a national museum in Bursa, Turkey, exhibiting archaeological artifacts found in and around the province.",en_1201_contra
en_1201_contra,en,"The opposite of Bursa Archaeological Museum, shortly Bursa Museum, is a national museum in Bursa, Turkey, exhibiting archaeological artifacts found in and around the province. is true",en_1201_orig
en_1202_orig,en,"Maharaja Brijendra Singh was the last ruler of the princely state of Bharatpur from 14 April 1929 to 15 August 1947, and the successor of Maharaja Kishan Singh.",en_1202_contra
en_1202_contra,en,"The opposite of Maharaja Brijendra Singh was the last ruler of the princely state of Bharatpur from 14 April 1929 to 15 August 1947, and the successor of Maharaja Kishan Singh. is true",en_1202_orig
en_1203_orig,en,"""21st Century Girl"" is a song by American musician Willow Smith, released on March 1, 2011 through Roc Nation as a standalone single.",en_1203_contra
en_1203_contra,en,"""21st Century Girl"" is a song by American musician Willow Smith, released on March 1, 2011 through Roc Nation as a standalone single. is false",en_1203_orig
en_1204_orig,en,Kundu is a 1956 Australian novel by Morris West.,en_1204_contra
en_1204_contra,en,Kundu is a 1956 Australian novel by Morris West. is incorrect,en_1204_orig
en_1205_orig,en,"Circuito Guadix is a motorsports facility located in Granada, Spain near the Sierra Nevada.",en_1205_contra
en_1205_contra,en,"Circuito Guadix is a motorsports facility located in Granada, Spain near the Sierra Nevada. is false",en_1205_orig
en_1206_orig,en,"Snertingdal is a former municipality in the old Oppland county, Norway.",en_1206_contra
en_1206_contra,en,"Snertingdal is a former municipality in the old Oppland county, Norway. is false",en_1206_orig
en_1207_orig,en,Anakonda is the final studio album by American rapper Akinyele.,en_1207_contra
en_1207_contra,en,Anakonda is the final studio album by American rapper Akinyele. is incorrect,en_1207_orig
en_1208_orig,en,"El Herrumblar is a municipality in Cuenca, Castile-La Mancha, Spain.",en_1208_contra
en_1208_contra,en,"The opposite of El Herrumblar is a municipality in Cuenca, Castile-La Mancha, Spain. is true",en_1208_orig
en_1209_orig,en,"1698 (MDCXCVIII) was a common year starting on Wednesday of the Gregorian calendar and a common year starting on Saturday of the Julian calendar, the 1698th year of the Common Era (CE) and Anno Domini (AD) designations, the 698th year of the 2nd millennium, the 98th year of the 17th century, and the 9th year of the 1690s decade.",en_1209_contra
en_1209_contra,en,"The opposite of 1698 (MDCXCVIII) was a common year starting on Wednesday of the Gregorian calendar and a common year starting on Saturday of the Julian calendar, the 1698th year of the Common Era (CE) and Anno Domini (AD) designations, the 698th year of the 2nd millennium, the 98th year of the 17th century, and the 9th year of the 1690s decade. is true",en_1209_orig
en_1210_orig,en,"Puelo Bajo Airport, is an airport serving Puelo Bajo (es), a village in the Los Lagos Region of Chile.",en_1210_contra
en_1210_contra,en,"Puelo Bajo Airport, is an airport serving Puelo Bajo (es), a village in the Los Lagos Region of Chile. is false",en_1210_orig
en_1211_orig,en,"Philip IV, also called the Planet King, was King of Spain from 1621 to his death and King of Portugal from 1621 to 1640.",en_1211_contra
en_1211_contra,en,"Philip IV, also called the Planet King, was King of Spain from 1621 to his death and King of Portugal from 1621 to 1640. is false",en_1211_orig
en_1212_orig,en,Capel Bangor railway station is a railway station serving Capel Bangor in Ceredigion in Mid-Wales.,en_1212_contra
en_1212_contra,en,Capel Bangor railway station is a railway station serving Capel Bangor in Ceredigion in Mid-Wales. is false,en_1212_orig
en_1213_orig,en,Deadsy is the debut studio album by American industrial rock band Deadsy.,en_1213_contra
en_1213_contra,en,Deadsy is the debut studio album by American industrial rock band Deadsy. is false,en_1213_orig
en_1214_orig,en,"Sippia Paul Hull was a Chickasaw woman and early settler of Pauls Valley, Oklahoma, where she managed a large farm and household alongside her husband.",en_1214_contra
en_1214_contra,en,"Sippia Paul Hull was a Chickasaw woman and early settler of Pauls Valley, Oklahoma, where she managed a large farm and household alongside her husband. is false",en_1214_orig
en_1215_orig,en,"Dorr Field is a former military airfield, located 12 miles (19 km) east of Arcadia, Florida.",en_1215_contra
en_1215_contra,en,"Dorr Field is a former military airfield, located 12 miles (19 km) east of Arcadia, Florida. is false",en_1215_orig
en_1216_orig,en,Tic-Tac-Dough is an American television game show based on the paper-and-pencil game of tic-tac-toe.,en_1216_contra
en_1216_contra,en,Tic-Tac-Dough is an American television game show based on the paper-and-pencil game of tic-tac-toe. is false,en_1216_orig
en_1217_orig,en,"A lightvessel, or lightship, is a ship that acts as a lighthouse.",en_1217_contra
en_1217_contra,en,"The opposite of A lightvessel, or lightship, is a ship that acts as a lighthouse. is true",en_1217_orig
en_1218_orig,en,"Hovea rosmarinifolia, commonly known as mountain beauty or rosemary hovea is a shrub in the family Fabaceae, native to Australia.",en_1218_contra
en_1218_contra,en,"Hovea rosmarinifolia, commonly known as mountain beauty or rosemary hovea is a shrub in the family Fabaceae, native to Australia. is false",en_1218_orig
en_1219_orig,en,"The United States officially recognized the independence of Ukraine on December 25, 1991.",en_1219_contra
en_1219_contra,en,"The United States officially recognized the independence of Ukraine on December 25, 1991. is false",en_1219_orig
en_1220_orig,en,Rashmi Urdhwardeshe born Rashmi Ranade is an Indian automotive engineer.,en_1220_contra
en_1220_contra,en,Rashmi Urdhwardeshe born Rashmi Ranade is an Indian automotive engineer. is false,en_1220_orig
en_1221_orig,en,"Eddy Ouwens, also known as Danny Mirror, is a Dutch musician and record producer.",en_1221_contra
en_1221_contra,en,"Eddy Ouwens, also known as Danny Mirror, is a Dutch musician and record producer. is incorrect",en_1221_orig
en_1222_orig,en,KTFS is a radio station broadcasting a sports radio format.,en_1222_contra
en_1222_contra,en,The opposite of KTFS is a radio station broadcasting a sports radio format. is true,en_1222_orig
en_1223_orig,en,Test of Submission is an album by the band Dysrhythmia.,en_1223_contra
en_1223_contra,en,The opposite of Test of Submission is an album by the band Dysrhythmia. is true,en_1223_orig
en_1224_orig,en,The totoaba or totuava is a species of marine fish endemic to the Gulf of California in Mexico.,en_1224_contra
en_1224_contra,en,The opposite of The totoaba or totuava is a species of marine fish endemic to the Gulf of California in Mexico. is true,en_1224_orig
